timestamp,value
1766144658020299233,1
1766144658318312654,1
1766144658612100980,1
1766144658911324605,1
1766144659214412417,1
1766144659511400111,1
1766144659815304519,1
1766144660114128948,1
1766144660416724760,1
1766144660721359199,1
1766144661015074417,1
1766144661312780244,1
1766144661618800823,1
1766144661919210103,1
1766144662212341037,1
1766144662513762869,1
1766144662817347122,1
1766144663116092551,1
1766144663412862814,1
1766144663717954632,1
1766144664014071590,1
1766144664310793075,1
1766144664613580801,1
1766144664918084165,1
1766144665216920118,1
1766144665511326715,1
1766144665815482057,1
1766144666112687011,1
1766144666411037510,1
1766144666713768453,1
1766144667017731169,1
1766144667316310682,1
1766144667613690474,1
1766144667917876610,1
1766144668214810566,1
1766144668514676300,1
1766144668812697172,1
1766144669119507767,1
1766144669412282018,1
1766144669714791153,1
1766144670010567489,1
1766144670315334498,1
1766144670612070478,1
1766144670916209134,1
1766144671217172489,1
1766144671516981125,1
1766144671811193527,1
1766144672113016897,1
1766144672418485231,1
1766144672719164477,1
1766144673013875847,1
1766144673318571274,1
1766144673613158378,1
1766144673917617668,1
1766144674217771208,1
1766144674510280476,1
1766144674816152817,1
1766144675116525201,1
1766144675420840523,1
1766144675713848436,1
1766144676014184063,1
1766144676323583598,1
1766144676617360428,1
1766144676912295149,1
1766144677217538225,1
1766144677511107255,1
1766144677815755112,1
1766144678113649473,1
1766144678421243982,1
1766144678718746774,1
1766144679013956562,1
1766144679313613478,1
1766144679620014939,1
1766144679919644984,1
1766144680211804211,1
1766144680518357237,1
1766144680816419205,1
