timestamp,value
1766148966182044924,1
1766148966481569374,1
1766148966782429400,1
1766148967084374355,1
1766148967380313607,1
1766148967682559237,1
1766148967983669466,1
1766148968284586912,1
1766148968585006668,1
1766148968882849709,1
1766148969184649138,1
1766148969482082941,1
1766148969782634586,1
1766148970084031208,1
1766148970384163216,1
1766148970684984495,1
1766148970983847350,1
1766148971280513627,1
1766148971584374478,1
1766148971883601138,1
1766148972181916058,1
1766148972482874376,1
1766148972783896908,1
1766148973084239421,1
1766148973384894123,1
1766148973682229713,1
1766148973983851932,1
1766148974283928891,1
1766148974581031530,1
1766148974885161837,1
1766148975184189768,1
1766148975484193048,1
1766148975784315895,1
1766148976082565388,1
1766148976383536328,1
1766148976682014114,1
1766148976983803537,1
1766148977283041949,1
1766148977584098043,1
1766148977883836684,1
1766148978181839617,1
1766148978483484964,1
1766148978784779482,1
1766148979082373807,1
1766148979382051705,1
1766148979682726946,1
