timestamp,x,y,theta,radius
1766148552409182514,3.309000015258789,5.921000003814697,-3.8484508991241455,1.0
1766148552409221607,3.309000015258789,5.921000003814697,-3.8484508991241455,1.0
1766148552907550697,3.013000011444092,5.980000019073486,-3.9531710147857666,1.0
1766148552907601027,3.013000011444092,5.980000019073486,-3.9531710147857666,1.0
1766148553408563148,2.7929999828338623,5.947000026702881,-4.079707145690918,1.0
1766148553408773735,2.7929999828338623,5.947000026702881,-4.079707145690918,1.0
1766148553908115059,2.384999990463257,5.7870001792907715,-4.553127765655518,1.2999999523162842
1766148553908321313,2.384999990463257,5.7870001792907715,-4.553127765655518,1.2999999523162842
1766148554407254177,2.002000093460083,5.364999771118164,-4.557490825653076,1.2999999523162842
1766148554407316986,2.002000093460083,5.364999771118164,-4.557490825653076,1.2999999523162842
1766148554909232234,1.812000036239624,5.133999824523926,-4.653483867645264,1.2999999523162842
1766148554909273685,1.812000036239624,5.133999824523926,-4.653483867645264,1.2999999523162842
1766148555407931549,1.5130000114440918,4.613999843597412,-4.625123023986816,1.2999999523162842
1766148555407969574,1.5130000114440918,4.613999843597412,-4.625123023986816,1.2999999523162842
1766148555907275223,1.2000000476837158,4.0920000076293945,-4.723297119140625,2.0
1766148556407712150,1.0700000524520874,3.871000051498413,-4.714570999145508,2.0
1766148556907223829,0.9559999704360962,3.3970000743865967,-4.5771260261535645,2.0
1766148557408181753,0.9940000176429749,2.7880001068115234,-4.7592949867248535,2.0
1766148557908376410,1.0479999780654907,2.510999917984009,-4.653483867645264,2.0
1766148558407196199,1.0820000171661377,1.9989999532699585,-4.614213943481445,2.0
1766148558908153359,1.2569999694824219,1.4119999408721924,-4.590216159820557,2.0
1766148559408072364,1.371999979019165,1.0089999437332153,-4.449499130249023,1.2999999523162842
1766148559408561220,1.371999979019165,1.0089999437332153,-4.449499130249023,1.2999999523162842
1766148559907443476,1.5269999504089355,0.09099999815225601,-4.702571868896484,1.2999999523162842
1766148559907475581,1.5269999504089355,0.09099999815225601,-4.702571868896484,1.2999999523162842
1766148560407154753,1.6069999933242798,-0.6019999980926514,-4.6905717849731445,1.2999999523162842
1766148560407190077,1.6069999933242798,-0.6019999980926514,-4.6905717849731445,1.2999999523162842
