timestamp,value
1766149406581446532,1
1766149406882655919,1
1766149407183382204,1
1766149407484828771,1
1766149407783767982,1
1766149408082706206,1
1766149408380301692,1
1766149408682344336,1
1766149408984100089,1
1766149409282185944,1
1766149409581687855,1
1766149409882880226,1
1766149410182540967,1
1766149410483684085,1
1766149410783022907,1
1766149411081314925,1
1766149411384040242,1
1766149411681330338,1
1766149411981681339,1
1766149412283407478,1
1766149412584331145,1
1766149412884448264,1
1766149413181697220,1
1766149413483438969,1
1766149413782607880,1
1766149414083787525,1
1766149414383151997,1
1766149414682992116,1
1766149414983400712,1
1766149415282989616,1
1766149415580729594,1
1766149415880386608,1
1766149416180628774,1
1766149416483197550,1
1766149416783069051,1
1766149417083562408,1
1766149417380392760,1
1766149417682215925,1
1766149417983245855,1
1766149418282230147,1
1766149418581214011,1
1766149418882941418,1
1766149419184138641,1
1766149419482835698,1
1766149419782810188,1
1766149420082229958,1
1766149420383104887,1
1766149420684306032,1
1766149420982344114,1
1766149421283710022,1
1766149421583508514,1
1766149421884689077,1
1766149422180543623,1
