timestamp,value
1766146068638258814,1
1766146068938009587,1
1766146069237434396,1
1766146069537483054,1
1766146069837953812,1
1766146070137690718,1
1766146070438127360,1
1766146070737441994,1
1766146071037973700,1
1766146071338578803,1
1766146071638477709,1
1766146071937497432,1
1766146072237542403,1
1766146072537618322,1
1766146072837550920,1
1766146073138075598,1
1766146073437448108,1
1766146073737575428,1
1766146074037468669,1
1766146074337503942,1
1766146074637497794,1
1766146074937570842,1
1766146075237538747,1
1766146075537786641,1
1766146075837770514,1
1766146076137815703,1
1766146076437508215,1
1766146076737704356,1
1766146077037489583,1
1766146077337947923,1
1766146077638353291,1
1766146077938671444,1
1766146078237917141,1
1766146078537473588,1
1766146078837614677,1
1766146079138662601,1
1766146079437455178,1
1766146079737606623,1
1766146080037499804,1
1766146080337562245,1
1766146080637725224,1
1766146080937601839,1
1766146081237480570,1
1766146081537455212,1
1766146081837917961,1
1766146082138097000,1
1766146082437839479,1
1766146082738364124,1
1766146083038268800,1
1766146083337767689,1
1766146083637675257,1
1766146083937929327,1
1766146084237637281,1
1766146084537638306,1
1766146084837870138,1
1766146085137730906,1
1766146085437944201,1
1766146085737537477,1
1766146086037592908,1
1766146086337762126,1
1766146086637543475,1
1766146086937647887,1
1766146087237538727,1
1766146087537511341,1
1766146087837543214,1
1766146088137572101,1
1766146088437778357,1
1766146088737687578,1
1766146089037428571,1
1766146089337493286,1
1766146089637472339,1
1766146089937558452,1
1766146090237600314,1
1766146090537556138,1
1766146090837435639,1
1766146091137457219,1
1766146091437408809,1
1766146091737523666,1
1766146092037561886,1
