timestamp,value
1766150245383037225,1
1766150245687338969,1
1766150245993209285,1
1766150246286917071,1
1766150246583070898,1
1766150246884750596,1
1766150247187593680,1
1766150247486599994,1
1766150247785611297,1
1766150248085509280,1
1766150248383521955,1
1766150248684009432,1
1766150248983542504,1
1766150249285824474,1
1766150249583652282,1
1766150249883554171,1
1766150250182591060,1
1766150250483094148,1
1766150250783903958,1
1766150251083179081,1
1766150251383416191,1
1766150251686056032,1
1766150251983147219,1
1766150252288018873,1
1766150252588463989,1
1766150252884800614,1
1766150253183881649,1
1766150253486210300,1
1766150253785365372,1
1766150254082314112,1
1766150254383126603,1
1766150254683721655,1
1766150254983766543,1
1766150255283891202,1
1766150255583251850,1
1766150255884826305,1
1766150256184616396,1
1766150256483418097,1
1766150256782280571,1
1766150257082879235,1
1766150257384398114,1
1766150257684689998,1
1766150257986292746,1
1766150258285360882,1
1766150258586058836,1
1766150258884660986,1
1766150259182100032,1
1766150259489315699,1
1766150259782118514,1
1766150260084170400,1
1766150260382984979,1
1766150260688729367,1
1766150260982935983,1
1766150261283446986,1
1766150261585225109,1
1766150261884823041,1
1766150262185140471,1
1766150262484563971,1
1766150262785352676,1
1766150263085530129,1
1766150263382581228,1
1766150263684619664,1
1766150263984812503,1
1766150264286990488,1
1766150264583748158,1
1766150264890174831,1
1766150265183281746,1
1766150265481593089,1
