timestamp,x,y,theta,radius
1766149346413201758,2.5799999237060547,0.9660000205039978,-2.6212658882141113,1.0
1766149346413250388,2.5799999237060547,0.9660000205039978,-2.6212658882141113,1.0
1766149346914951879,2.4170000553131104,0.9319999814033508,-2.3245599269866943,1.2999999523162842
1766149346915003527,2.4170000553131104,0.9319999814033508,-2.3245599269866943,1.2999999523162842
1766149347414198216,2.1449999809265137,1.093000054359436,-2.3278329372406006,1.2999999523162842
1766149347414692028,2.1449999809265137,1.093000054359436,-2.3278329372406006,1.2999999523162842
1766149347914291442,1.8630000352859497,1.24399995803833,-2.5809059143066406,1.0
1766149347914364019,1.8630000352859497,1.24399995803833,-2.5809059143066406,1.0
1766149348421183820,1.684000015258789,1.3300000429153442,-2.53181791305542,1.0
1766149348421226416,1.684000015258789,1.3300000429153442,-2.53181791305542,1.0
1766149348913753061,1.4040000438690186,1.3669999837875366,0.0,1.0
1766149348913812865,1.4040000438690186,1.3669999837875366,0.0,1.0
1766149349415963602,1.1100000143051147,1.4040000438690186,-2.7292590141296387,1.0
1766149349416005172,1.1100000143051147,1.4040000438690186,-2.7292590141296387,1.0
1766149349915511924,0.9330000281333923,1.4579999446868896,-2.7052600383758545,1.0
1766149349915587594,0.9330000281333923,1.4579999446868896,-2.7052600383758545,1.0
1766149350413567458,0.5130000114440918,1.5219999551773071,0.0,1.0
1766149350413636481,0.5130000114440918,1.5219999551773071,0.0,1.0
1766149350914079003,0.1809999942779541,1.5829999446868896,0.0,1.0
1766149350914114268,0.1809999942779541,1.5829999446868896,0.0,1.0
1766149351414266768,0.026000000536441803,1.593000054359436,-2.504547119140625,1.0
1766149351415115719,0.026000000536441803,1.593000054359436,-2.504547119140625,1.0
1766149351913986352,-0.22100000083446503,1.6360000371932983,-2.4456429481506348,1.2999999523162842
1766149351914066318,-0.22100000083446503,1.6360000371932983,-2.4456429481506348,1.2999999523162842
1766149352414401338,-0.48899999260902405,1.75600004196167,-2.306015968322754,1.2999999523162842
1766149352414435751,-0.48899999260902405,1.75600004196167,-2.306015968322754,1.2999999523162842
1766149352914229821,-0.7139999866485596,1.8880000114440918,-2.2023870944976807,1.2999999523162842
1766149352914540735,-0.7139999866485596,1.8880000114440918,-2.2023870944976807,1.2999999523162842
1766149353414955342,-1.065000057220459,1.934000015258789,-2.2100229263305664,1.2999999523162842
1766149353415549747,-1.065000057220459,1.934000015258789,-2.2100229263305664,1.2999999523162842
1766149353915187959,-1.4500000476837158,2.131999969482422,-1.8347769975662231,1.0
1766149353915527300,-1.4500000476837158,2.131999969482422,-1.8347769975662231,1.0
1766149354413842548,-1.5089999437332153,2.3550000190734863,-1.4748029708862305,1.2999999523162842
1766149354413879079,-1.5089999437332153,2.3550000190734863,-1.4748029708862305,1.2999999523162842
1766149354916264248,-1.4429999589920044,2.8259999752044678,-1.0897400379180908,1.2999999523162842
1766149354916311974,-1.4429999589920044,2.8259999752044678,-1.0897400379180908,1.2999999523162842
1766149355415297788,-1.246000051498413,3.5230000019073486,-0.7613999843597412,1.2999999523162842
1766149355415344349,-1.246000051498413,3.5230000019073486,-0.7613999843597412,1.2999999523162842
1766149355914212262,-1.0779999494552612,3.875,-0.6643159985542297,1.2999999523162842
1766149355914253698,-1.0779999494552612,3.875,-0.6643159985542297,1.2999999523162842
1766149356414253432,-0.5490000247955322,4.8520002365112305,-0.7450370192527771,1.2999999523162842
1766149356414289784,-0.5490000247955322,4.8520002365112305,-0.7450370192527771,1.2999999523162842
1766149356915187304,-0.050999999046325684,5.394000053405762,-0.36542800068855286,1.2999999523162842
1766149356915236109,-0.050999999046325684,5.394000053405762,-0.36542800068855286,1.2999999523162842
1766149357416941154,0.25099998712539673,5.617000102996826,-0.39815300703048706,1.2999999523162842
1766149357416977527,0.25099998712539673,5.617000102996826,-0.39815300703048706,1.2999999523162842
1766149357915573542,0.9269999861717224,6.085000038146973,-0.029451999813318253,1.0
1766149357915608224,0.9269999861717224,6.085000038146973,-0.029451999813318253,1.0
1766149358414069973,1.7599999904632568,6.420000076293945,-0.05890500172972679,1.0
1766149358414111352,1.7599999904632568,6.420000076293945,-0.05890500172972679,1.0
1766149358914202074,2.125999927520752,6.414999961853027,0.2847070097923279,1.0
1766149358914237728,2.125999927520752,6.414999961853027,0.2847070097923279,1.0
1766149359415573365,2.8980000019073486,6.224999904632568,0.5792310237884521,1.0
1766149359415621897,2.8980000019073486,6.224999904632568,0.5792310237884521,1.0
1766149359915047926,3.617000102996826,5.88100004196167,-5.397430896759033,1.0
1766149359915459053,3.617000102996826,5.88100004196167,-5.397430896759033,1.0
1766149360415244937,3.9639999866485596,5.623000144958496,0.0,1.0
1766149360416606759,3.9639999866485596,5.623000144958496,0.0,1.0
1766149360915677170,4.631999969482422,5.059999942779541,-5.229443073272705,1.0
1766149360915913613,4.631999969482422,5.059999942779541,-5.229443073272705,1.0
1766149361415057879,4.952000141143799,4.4029998779296875,-4.783292770385742,0.30000001192092896
1766149361415111847,4.952000141143799,4.4029998779296875,-4.783292770385742,0.30000001192092896
1766149361915904901,5.046000003814697,4.072999954223633,-4.833470821380615,0.30000001192092896
1766149361916219728,5.046000003814697,4.072999954223633,-4.833470821380615,0.30000001192092896
1766149362415962201,5.1519999504089355,3.4059998989105225,-4.612032890319824,0.30000001192092896
1766149362416005082,5.1519999504089355,3.4059998989105225,-4.612032890319824,0.30000001192092896
1766149362915854532,5.105999946594238,2.760999917984009,-4.594579219818115,0.30000001192092896
1766149362915900110,5.105999946594238,2.760999917984009,-4.594579219818115,0.30000001192092896
1766149363415756398,5.039000034332275,2.4839999675750732,-4.625123023986816,0.30000001192092896
1766149363415792575,5.039000034332275,2.4839999675750732,-4.625123023986816,0.30000001192092896
1766149363915230032,4.8520002365112305,1.9429999589920044,-4.280419826507568,0.30000001192092896
1766149363916395777,4.8520002365112305,1.9429999589920044,-4.280419826507568,0.30000001192092896
1766149364416599520,4.625999927520752,1.503999948501587,-4.396048069000244,0.30000001192092896
1766149364416653027,4.625999927520752,1.503999948501587,-4.396048069000244,0.30000001192092896
1766149364917573065,4.513000011444092,1.3220000267028809,-4.4145917892456055,0.30000001192092896
1766149364918093148,4.513000011444092,1.3220000267028809,-4.4145917892456055,0.30000001192092896
1766149365414865270,4.257999897003174,0.9179999828338623,-4.226968765258789,1.0
1766149365414901291,4.257999897003174,0.9179999828338623,-4.226968765258789,1.0
1766149365916248648,4.065999984741211,0.6899999976158142,-4.1887898445129395,1.0
1766149365916289994,4.065999984741211,0.6899999976158142,-4.1887898445129395,1.0
1766149366415983679,3.990000009536743,0.5830000042915344,-4.315327167510986,1.0
1766149366416016572,3.990000009536743,0.5830000042915344,-4.315327167510986,1.0
1766149366915422623,3.803999900817871,0.41499999165534973,-4.084070205688477,1.0
1766149366915460586,3.803999900817871,0.41499999165534973,-4.084070205688477,1.0
1766149367415018594,3.4719998836517334,0.28299999237060547,-3.644465923309326,1.0
1766149367415069456,3.4719998836517334,0.28299999237060547,-3.644465923309326,1.0
1766149367916487100,3.4010000228881836,0.2770000100135803,-3.479749917984009,0.6000000238418579
1766149367916524722,3.4010000228881836,0.2770000100135803,-3.479749917984009,0.6000000238418579
1766149368416569826,3.190999984741211,0.0729999989271164,-3.402301073074341,0.6000000238418579
1766149368416644085,3.190999984741211,0.0729999989271164,-3.402301073074341,0.6000000238418579
1766149368915565214,3.2130000591278076,0.1770000010728836,-3.4535698890686035,0.6000000238418579
1766149368916012987,3.2130000591278076,0.1770000010728836,-3.4535698890686035,0.6000000238418579
1766149369415013393,3.2179999351501465,0.23999999463558197,-3.4382989406585693,0.6000000238418579
1766149369415032379,3.2179999351501465,0.23999999463558197,-3.4382989406585693,0.6000000238418579
1766149369916565486,3.246999979019165,0.3089999854564667,-3.436116933822632,0.6000000238418579
1766149369916602394,3.246999979019165,0.3089999854564667,-3.436116933822632,0.6000000238418579
1766149370416219492,3.312000036239624,0.4180000126361847,-3.3892109394073486,0.6000000238418579
1766149370417390739,3.312000036239624,0.4180000126361847,-3.3892109394073486,0.6000000238418579
1766149370918128888,3.3459999561309814,0.48100000619888306,-3.3957560062408447,0.6000000238418579
1766149370918163469,3.3459999561309814,0.48100000619888306,-3.3957560062408447,0.6000000238418579
