timestamp,value
1766148343080197782,1
1766148343379977318,1
1766148343679952271,1
1766148343979945842,1
1766148344279923465,1
1766148344580287610,1
1766148344879885007,1
1766148345179944971,1
1766148345479919202,1
1766148345780286662,1
1766148346080080035,1
1766148346380195318,1
1766148346679792703,1
1766148346979949525,1
1766148347279845196,1
1766148347579971180,1
1766148347879896990,1
1766148348180094062,1
1766148348480057402,1
1766148348779969531,1
1766148349079927816,1
1766148349379927992,1
1766148349679858664,1
1766148349979999809,1
1766148350279984924,1
1766148350579966104,1
1766148350879960612,1
1766148351179912403,1
1766148351479873242,1
1766148351779940042,1
1766148352079939800,1
1766148352379878015,1
1766148352679871885,1
1766148352979939920,1
1766148353279872859,1
1766148353580180568,1
1766148353880053595,1
1766148354180059599,1
1766148354479980708,1
1766148354779953963,1
1766148355080018797,1
1766148355380206560,1
1766148355681926583,1
1766148355980012991,1
1766148356280298825,1
1766148356580441235,1
1766148356880039325,1
1766148357180305945,1
1766148357480020163,1
1766148357780249232,1
1766148358080774888,1
1766148358380575310,1
1766148358685165292,1
1766148358980367054,1
1766148359280506384,1
1766148359580464793,1
1766148359879922163,1
1766148360180561051,1
1766148360479909337,1
1766148360779933765,1
1766148361079881980,1
1766148361379907354,1
