timestamp,value
1766145742361681985,1
1766145742661432119,1
1766145743064692925,1
1766145743261592047,1
1766145743558851864,1
1766145744127912090,1
1766145744158808186,1
1766145744459371240,1
1766145744760150753,1
1766145745060294592,1
1766145745360108253,1
1766145745663057806,1
1766145745963456484,1
1766145746261073180,1
1766145746558334201,1
1766145746860047899,1
1766145747159275220,1
1766145747461538328,1
1766145747766072474,1
1766145748059066433,1
1766145748361291833,1
1766145748659569554,1
1766145748961263900,1
1766145749260155363,1
1766145749559815996,1
1766145749863058017,1
1766145750162783733,1
1766145750459286666,1
1766145750758670177,1
1766145751060765439,1
1766145751358803999,1
1766145751659428313,1
1766145751960156270,1
1766145752260879280,1
1766145752559575385,1
1766145752861479132,1
1766145753160181758,1
1766145753460983606,1
1766145753761828588,1
1766145754061793506,1
1766145754359102897,1
1766145754662097511,1
1766145754961033281,1
1766145755259450147,1
1766145755560942310,1
1766145755858751552,1
1766145756162891085,1
1766145756461326685,1
1766145756760431395,1
1766145757061755171,1
1766145757359552416,1
1766145757658457128,1
1766145757961479991,1
1766145758259584267,1
1766145758560078227,1
1766145758859103719,1
1766145759159406745,1
1766145759460602025,1
1766145759759666530,1
1766145760060290639,1
1766145760362932413,1
1766145760660666078,1
1766145760960004045,1
1766145761262214046,1
1766145761561471331,1
1766145761859202818,1
1766145762160779506,1
1766145762458824565,1
1766145762760921187,1
1766145763061575237,1
1766145763359364507,1
1766145763660376399,1
1766145763958836717,1
1766145764260348583,1
1766145764559069847,1
1766145764858693656,1
1766145765161882406,1
