timestamp,value
1766147341340186611,1
1766147341640086214,1
1766147341940275416,1
1766147342240218116,1
1766147342540202321,1
1766147342840234902,1
1766147343140138934,1
1766147343440444922,1
1766147343740201196,1
1766147344040336633,1
1766147344340086597,1
1766147344640336624,1
1766147344940126257,1
1766147345240148363,1
1766147345540315334,1
1766147345840752038,1
1766147346140196191,1
1766147346440233695,1
1766147346740704270,1
1766147347040465051,1
1766147347340151387,1
1766147347640151233,1
1766147347940108576,1
1766147348240069404,1
1766147348540141323,1
1766147348840166862,1
1766147349140236254,1
1766147349440140995,1
1766147349740176986,1
1766147350040089396,1
1766147350340196323,1
1766147350640103039,1
1766147350940089183,1
1766147351240246953,1
1766147351540066282,1
1766147351840118239,1
1766147352140113302,1
1766147352440090679,1
1766147352740139692,1
1766147353040136647,1
1766147353340170257,1
1766147353640084912,1
1766147353940142654,1
1766147354240140319,1
1766147354540085551,1
1766147354840130145,1
1766147355140251408,1
1766147355440116419,1
1766147355740076975,1
1766147356040044268,1
1766147356340104087,1
1766147356640125518,1
1766147356940124814,1
1766147357240064211,1
1766147357540187621,1
1766147357840109512,1
1766147358140177432,1
1766147358440137135,1
1766147358740110913,1
1766147359040265848,1
1766147359340108545,1
1766147359640127271,1
1766147359940131294,1
1766147360240161982,1
1766147360540088472,1
1766147360840153577,1
1766147361140125816,1
1766147361440137030,1
1766147361740148855,1
1766147362040138448,1
1766147362340148578,1
1766147362640116765,1
1766147362942105155,1
