timestamp,value
1766147872986713958,1
1766147873281521970,1
1766147873584896737,1
1766147873888408292,1
1766147874184814301,1
1766147874485770880,1
1766147874786077201,1
1766147875083065198,1
1766147875383282882,1
1766147875684266213,1
1766147875985770491,1
1766147876285476587,1
1766147876583432805,1
1766147876886376015,1
1766147877182572496,1
1766147877485570856,1
1766147877782807883,1
1766147878082694543,1
1766147878383901754,1
1766147878680607808,1
1766147878984573917,1
1766147879282255124,1
1766147879581691849,1
1766147879884401840,1
1766147880183908366,1
1766147880481797285,1
1766147880784722587,1
1766147881082392262,1
1766147881384610631,1
1766147881682641517,1
1766147881981746778,1
1766147882284004477,1
1766147882582509119,1
1766147882885792530,1
1766147883185136568,1
1766147883483720448,1
1766147883782056651,1
1766147884082443424,1
1766147884381668594,1
1766147884683294780,1
1766147884982874885,1
1766147885282301212,1
1766147885584279719,1
1766147885886674642,1
1766147886184839158,1
1766147886482258179,1
1766147886786921062,1
1766147887084486436,1
1766147887385153364,1
1766147887682815539,1
1766147887982823584,1
1766147888284100099,1
1766147888582075187,1
1766147888885192411,1
1766147889184816835,1
1766147889481002972,1
1766147889782340882,1
1766147890083869352,1
1766147890386952724,1
1766147890685894582,1
1766147890985389071,1
1766147891285227761,1
1766147891582159906,1
1766147891885200900,1
1766147892181811844,1
1766147892484654830,1
