timestamp,x,y,theta
1766148257926279339,-2.155,2.411,-4.886922
1766148258215967193,-2.127,2.404,-4.75275
1766148258526837171,-2.082,2.407,-4.749477
1766148258818610409,-2.056,2.434,-4.788747
1766148259125103193,-2.027,2.464,-4.8062
1766148259426064975,-2.013,2.461,-4.782202
1766148259715224600,-2.005,2.449,-4.740751
1766148260026344417,-2.001,2.444,-4.745114
1766148260324234236,-1.993,2.435,-4.75275
1766148260621468705,-1.986,2.428,-4.749477
1766148260926970569,-1.977,2.424,-4.748386
1766148261226605411,-1.985,2.444,-4.807291
1766148261523295052,-2.041,2.485,-5.520695
1766148261814987421,-2.056,2.484,0.638136
1766148262129206967,-2.069,2.465,-5.510877
1766148262425737068,-2.077,2.487,-5.522876
1766148262718524131,-2.109,2.511,-5.50215
1766148263026841173,-2.148,2.591,-5.374523
1766148263322074370,-2.113,2.617,-4.975279
1766148263655808246,-2.12,2.678,-4.186609
1766148263926063144,-2.036,2.638,-4.192063
1766148264226076109,-1.956,2.598,-4.150611
1766148264528083389,-1.866,2.501,-4.166974
