timestamp,value
1766148215280131670,1
1766148215580644367,1
1766148215880049812,1
1766148216180074932,1
1766148216480467054,1
1766148216780040124,1
1766148217079950122,1
1766148217381050715,1
1766148217679990970,1
1766148217979896723,1
1766148218280010875,1
1766148218579978243,1
1766148218881979047,1
1766148219182089018,1
1766148219482343201,1
1766148219782322804,1
1766148220081508458,1
1766148220380466129,1
1766148220682537507,1
1766148220980860334,1
1766148221280105002,1
1766148221581453302,1
1766148221881375228,1
1766148222182299511,1
1766148222481757681,1
1766148222781372607,1
1766148223081076141,1
1766148223380179011,1
1766148223680808633,1
1766148223983140391,1
1766148224280833959,1
1766148224580700373,1
1766148224881863402,1
1766148225180509929,1
1766148225480852432,1
1766148225781469249,1
1766148226080838228,1
1766148226380836568,1
1766148226681791548,1
1766148226980468881,1
1766148227282369710,1
1766148227580816045,1
1766148227881194727,1
1766148228180130419,1
1766148228481894834,1
1766148228781922574,1
1766148229081500497,1
1766148229382773419,1
1766148229680568751,1
1766148229982075744,1
1766148230280673810,1
1766148230582133253,1
1766148230882103353,1
1766148231181249473,1
1766148231480499541,1
1766148231781521972,1
1766148232081646824,1
1766148232381378048,1
1766148232679991971,1
1766148232980844141,1
1766148233281899843,1
1766148233581839719,1
1766148233880672713,1
1766148234181203333,1
1766148234481680830,1
1766148234781114625,1
1766148235080678250,1
1766148235384240597,1
1766148235680745046,1
1766148235980808682,1
1766148236280836266,1
1766148236580604152,1
1766148236881436617,1
1766148237182543905,1
1766148237480748108,1
1766148237781598733,1
1766148238081609023,1
1766148238380521914,1
1766148238681331020,1
1766148238981792865,1
1766148239280498738,1
1766148239581609325,1
1766148239881075623,1
1766148240180187005,1
1766148240480274309,1
1766148240781968498,1
1766148241081923072,1
1766148241381183516,1
1766148241682098716,1
1766148241980848103,1
1766148242280130099,1
1766148242582254659,1
1766148242880733342,1
1766148243180423773,1
1766148243480598908,1
1766148243780597564,1
1766148244080813333,1
1766148244381833235,1
1766148244680779599,1
1766148244982347853,1
1766148245282822446,1
1766148245584880189,1
1766148245881885479,1
1766148246180311561,1
1766148246480618700,1
1766148246780819090,1
1766148247082052511,1
1766148247380439185,1
1766148247681175921,1
1766148247980487239,1
1766148248281382896,1
1766148248581941610,1
1766148248881503159,1
1766148249181121638,1
1766148249481968447,1
1766148249781165798,1
1766148250080571338,1
1766148250381552205,1
1766148250680489645,1
1766148250983354507,1
1766148251281065287,1
1766148251581208188,1
1766148251881281168,1
1766148252180317658,1
1766148252480933426,1
1766148252780170841,1
1766148253080049303,1
1766148253381356858,1
1766148253680244986,1
1766148253981094580,1
1766148254281066888,1
1766148254581557002,1
1766148254881453135,1
1766148255182942324,1
1766148255481804656,1
1766148255780724160,1
1766148256081263464,1
1766148256381026505,1
1766148256681300824,1
1766148256980759172,1
1766148257281041709,1
1766148257580233022,1
1766148257880282932,1
1766148258182961179,1
1766148258480253898,1
1766148258780454588,1
1766148259081339203,1
1766148259381349080,1
1766148259680162919,1
1766148259981079678,1
1766148260280930121,1
1766148260580748351,1
1766148260880322016,1
1766148261181233961,1
1766148261482378427,1
1766148261782003402,1
1766148262081652840,1
1766148262381420192,1
1766148262680546592,1
1766148262980977999,1
1766148263280766535,1
1766148263582272680,1
1766148263880816142,1
1766148264181109911,1
1766148264481820070,1
